solvent_num_id,comp_num_id,inchi_key,common_name,formula,n_blocks_as_solvent
GLOBsolvent_572,GLOBcomp_848,BTFJIXJJCSYFAL-UHFFFAOYSA-N,1-eicosanol,C20H42O,2
GLOBsolvent_573,GLOBcomp_864,GMEONFUTDYJSNV-UHFFFAOYSA-N,ethyl levulinate,C7H12O3,2
GLOBsolvent_574,GLOBcomp_869,HOISBTKPPVRFDS-UHFFFAOYSA-M,1-decyl-3-methylimidazolium bromide,C14H27BrN2,2
GLOBsolvent_575,GLOBcomp_915,SAYMDKMGIAANGQ-UHFFFAOYSA-N,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",C7H9F6N3O4S2,2
GLOBsolvent_576,GLOBcomp_926,UHDGCWIWMRVCDJ-AYZDMWBASA-N,cytidine,C9H13N3O5,2
GLOBsolvent_577,GLOBcomp_939,XPFVYQJUAUNWIW-UHFFFAOYSA-N,2-hydroxymethylfuran,C5H6O2,2
GLOBsolvent_578,GLOBcomp_940,YBRBMKDOPFTVDT-UHFFFAOYSA-N,2-methyl-2-propanamine,C4H11N,2
GLOBsolvent_579,GLOBcomp_945,ABBQHOQBGMUPJH-UHFFFAOYSA-M,sodium salicylate,C7H5NaO3,2
GLOBsolvent_580,GLOBcomp_969,DKMXRJQRVFBTNU-UHFFFAOYSA-N,1-hexyl-3-methylimidazolium nitrate,C10H19N3O3,2
GLOBsolvent_581,GLOBcomp_1002,LXBGSDVWAMZHDD-UHFFFAOYSA-N,2-methylimidazole,C4H6N2,1
GLOBsolvent_582,GLOBcomp_1009,NDYLCHGXSQOGMS-UHFFFAOYSA-N,"2,4,6,8,10,12-hexanitro-2,4,6,8,10,12-hexaazaisowurtzitane",C6H6N12O12,1
GLOBsolvent_583,GLOBcomp_1027,RDTBYJUWNPIEFT-UHFFFAOYSA-N,1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,C16H19F18N2P,1
GLOBsolvent_584,GLOBcomp_1039,URAYPUMNDPQOKB-UHFFFAOYSA-N,glyceryl triethanoate,C9H14O6,1
GLOBsolvent_585,GLOBcomp_104,FDPIMTJIUBPUKL-UHFFFAOYSA-N,pentan-3-one,C5H10O,1
GLOBsolvent_586,GLOBcomp_1042,UWEYRJFJVCLAGH-UHFFFAOYSA-N,perfluorodecalin,C10F18,1
GLOBsolvent_587,GLOBcomp_1052,WQOXQRCZOLPYPM-UHFFFAOYSA-N,"2,3-dithiabutane",C2H6S2,1
GLOBsolvent_588,GLOBcomp_1066,ZZXUZKXVROWEIF-UHFFFAOYSA-N,"1,2-butylene carbonate",C5H8O3,1
GLOBsolvent_589,GLOBcomp_1084,CCQULDDTNJZCBY-UHFFFAOYSA-N,2-hydroxy ethylammonium butanoate,C6H15NO3,1
GLOBsolvent_590,GLOBcomp_1119,GUVUOGQBMYCBQP-UHFFFAOYSA-N,"1,3-dimethyl-3,4,5,6-tetrahydro-2(1H)-pyrimidinone",C6H12N2O,1
GLOBsolvent_591,GLOBcomp_1127,HORNXRXVQWOLPJ-UHFFFAOYSA-N,3-chlorophenol,C6H5ClO,1
GLOBsolvent_592,GLOBcomp_1131,HZRMTWQRDMYLNW-UHFFFAOYSA-N,lithium metaborate,BLiO2,1
GLOBsolvent_593,GLOBcomp_1161,LVSYFMJOAYLOLG-UHFFFAOYSA-M,trihexyltetradecylphosphonium methanesulfonate,C33H71O3PS,1
GLOBsolvent_594,GLOBcomp_1175,NXPRQOCQANEODQ-UHFFFAOYSA-M,1-hexyl-3-methylimidazolium thiocyanate,C11H19N3S,1
GLOBsolvent_595,GLOBcomp_1181,OTERYPLVSMOTOM-UHFFFAOYSA-M,1-methyl-3-octyl-1H-imidazolium thiocyanate,C13H23N3S,1
GLOBsolvent_596,GLOBcomp_1217,SZIFAVKTNFCBPC-UHFFFAOYSA-N,1-chloro-2-hydroxyethane,C2H5ClO,1
GLOBsolvent_597,GLOBcomp_1236,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,silicon dioxide,O2Si,1
GLOBsolvent_598,GLOBcomp_1253,XQPRBTXUXXVTKB-UHFFFAOYSA-M,cesium iodide,CsI,1
GLOBsolvent_599,GLOBcomp_1287,BROUHOHSSULJRL-UHFFFAOYSA-O,2-hydroxyethanaminium tetrafluoroborate,C2H8BF4NO,1
GLOBsolvent_600,GLOBcomp_1394,KWYHDKDOAIKMQN-UHFFFAOYSA-N,"N,N,N',N'-tetramethyl-1,2-diaminoethane",C6H16N2,1
GLOBsolvent_601,GLOBcomp_1400,LHFVAIZKWQDJJQ-UHFFFAOYSA-N,"1,1,3,3-tetramethylguanidinium lactate",C8H19N3O3,1
GLOBsolvent_602,GLOBcomp_1402,LIKBJVNGSGBSGK-UHFFFAOYSA-N,ferric oxide,Fe2O3,1
GLOBsolvent_603,GLOBcomp_1445,PWHULOQIROXLJO-UHFFFAOYSA-N,manganese,Mn,1
GLOBsolvent_604,GLOBcomp_1492,TZMFJUDUGYTVRY-UHFFFAOYSA-N,"2,3-pentanedione",C5H8O2,1
GLOBsolvent_605,GLOBcomp_1496,UEZBTXKPCMLRNP-UHFFFAOYSA-N,"trihexyl(tetradecyl)phosphonium 1,2,4-triazolide",C34H70N3P,1
GLOBsolvent_606,GLOBcomp_1510,VLTRZXGMWDSKGL-UHFFFAOYSA-N,perchloric acid,ClHO4,1
GLOBsolvent_607,GLOBcomp_1522,WSPQHWGYSBTOLA-UHFFFAOYSA-M,1-butyl-3-methyl-1H-imidazolium ethyl sulfate,C10H20N2O4S,1
GLOBsolvent_608,GLOBcomp_1525,WVIIMZNLDWSIRH-UHFFFAOYSA-N,"1,1'-bicyclohexyl",C12H22,1
GLOBsolvent_609,GLOBcomp_1548,YSAANLSYLSUVHB-UHFFFAOYSA-N,2-(2-dimethylaminoethoxy)ethanol,C6H15NO2,1
GLOBsolvent_610,GLOBcomp_1594,BHDKTFQBRFWJKR-UHFFFAOYSA-N,2-hydroxy-5-sulfobenzoic acid dihydrate,C7H10O8S,1
GLOBsolvent_611,GLOBcomp_1606,BYMUNNMMXKDFEZ-UHFFFAOYSA-K,lanthanum trifluoride,F3La,1
GLOBsolvent_612,GLOBcomp_1629,DMQSHEKGGUOYJS-UHFFFAOYSA-N,"N,N,N',N'-tetramethyl-1,3-propanediamine",C7H18N2,1
GLOBsolvent_613,GLOBcomp_1634,DOOTYTYQINUNNV-UHFFFAOYSA-N,triethyl citrate,C12H20O7,1
GLOBsolvent_614,GLOBcomp_1636,DSSYKIVIOFKYAU-OIBJUYFYSA-N,"(1S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",C10H16O,1
GLOBsolvent_615,GLOBcomp_1665,FWYKRJUVEOBFGH-UHFFFAOYSA-M,allyltriphenylphosphonium bromide,C21H20BrP,1
GLOBsolvent_616,GLOBcomp_171,MTCFGRXMJLQNBG-REOHCLBHSA-N,L-serine,C3H7NO3,1
GLOBsolvent_617,GLOBcomp_1743,JJTUDXZGHPGLLC-IMJSIDKUSA-N,"(3S,6S)-3,6-dimethyl-1,4-dioxane-2,5-dione",C6H8O4,1
GLOBsolvent_618,GLOBcomp_1750,JOXIMZWYDAKGHI-UHFFFAOYSA-N,4-methylbenzenesulfonic acid,C7H8O3S,1
GLOBsolvent_619,GLOBcomp_1826,NNWUEBIEOFQMSS-UHFFFAOYSA-N,2-methylpiperidine,C6H13N,1
GLOBsolvent_620,GLOBcomp_1844,ONKUXPIBXRRIDU-UHFFFAOYSA-N,diethyl decanedioate,C14H26O4,1
GLOBsolvent_621,GLOBcomp_1894,QWNFEDACBXJNSI-UHFFFAOYSA-N,diethylmethylammonium trifluoromethanesulfonate,C6H14F3NO3S,1
GLOBsolvent_622,GLOBcomp_1913,RTAQQCXQSZGOHL-UHFFFAOYSA-N,titanium,Ti,1
GLOBsolvent_623,GLOBcomp_200,XKRFYHLGVUSROY-UHFFFAOYSA-N,argon,Ar,1
GLOBsolvent_624,GLOBcomp_2004,WKZJASQVARUVAW-UHFFFAOYSA-M,potassium dihydrogen citrate,C6H7KO7,1
GLOBsolvent_625,GLOBcomp_2038,YHOXRVURMRBHDX-UHFFFAOYSA-N,diethylmethylammonium methanesulfonate,C6H17NO3S,1
GLOBsolvent_626,GLOBcomp_204,GQPLMRYTRLFLPF-UHFFFAOYSA-N,nitrous oxide,N2O,1
GLOBsolvent_627,GLOBcomp_2080,AERVJOBGBMEFDV-UHFFFAOYSA-N,"1'-hydroxy-[1,1'-bicyclohexyl]-2-one",C12H20O2,1
GLOBsolvent_628,GLOBcomp_2176,CETBSQOFQKLHHZ-UHFFFAOYSA-N,"3,4-dithiahexane",C4H10S2,1
GLOBsolvent_629,GLOBcomp_218,JMMWKPVZQRWMSS-UHFFFAOYSA-N,1-methylethyl ethanoate,C5H10O2,1
GLOBsolvent_630,GLOBcomp_2183,CINUNSVYQPBWNC-VWMHFEHESA-M,tetrabutylphosphonium L-prolinate,C21H44NO2P,1
GLOBsolvent_631,GLOBcomp_2349,GZWNUORNEQHOAW-UHFFFAOYSA-M,potassium glycinate,C2H4KNO2,1
GLOBsolvent_632,GLOBcomp_240,WBJINCZRORDGAQ-UHFFFAOYSA-N,ethyl methanoate,C3H6O2,1
GLOBsolvent_633,GLOBcomp_2413,ICSSIKVYVJQJND-UHFFFAOYSA-N,calcium nitrate tetrahydrate,CaH8N2O10,1
GLOBsolvent_634,GLOBcomp_2475,JHOSGESXTLAPQF-WCCKRBBISA-M,potassium L-argininate,C6H13KN4O2,1
GLOBsolvent_635,GLOBcomp_2508,JVUYWILPYBCNNG-UHFFFAOYSA-N,potassium metaborate,BKO2,1
GLOBsolvent_636,GLOBcomp_253,WNLRTRBMVRJNCN-UHFFFAOYSA-N,"1,6-hexanedioic acid",C6H10O4,1
GLOBsolvent_637,GLOBcomp_254,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",C8H18O4,1
GLOBsolvent_638,GLOBcomp_2566,LDDQLRUQCUTJBB-UHFFFAOYSA-N,ammonium fluoride,FH4N,1
GLOBsolvent_639,GLOBcomp_2589,LOQGSOTUHASIHI-UHFFFAOYSA-N,"1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)cyclohexane",C8F16,1
GLOBsolvent_640,GLOBcomp_259,KDYFGRWQOYBRFD-UHFFFAOYSA-N,butanedioic acid,C4H6O4,1
GLOBsolvent_641,GLOBcomp_2603,LWZFANDGMFTDAV-BURFUSLBSA-N,sorbitan laurate,C18H34O6,1
GLOBsolvent_642,GLOBcomp_2620,MIOPJNTWMNEORI-GMSGAONNSA-N,(1S)-(+)-10-camphorsulfonic acid,C10H16O4S,1
GLOBsolvent_643,GLOBcomp_2665,NHSLMKVOYSZTOR-UHFFFAOYSA-M,potassium 2-aminobutanoate,C4H8KNO2,1
GLOBsolvent_644,GLOBcomp_269,HQABUPZFAYXKJW-UHFFFAOYSA-N,1-butanamine,C4H11N,1
GLOBsolvent_645,GLOBcomp_2719,OPUWQXMXNREWKC-UHFFFAOYSA-N,guanidinium trifluoromethanesulfonate,C2H6F3N3O3S,1
GLOBsolvent_646,GLOBcomp_274,PUPZLCDOIYMWBV-UHFFFAOYSA-N,"1,3-butanediol",C4H10O2,1
GLOBsolvent_647,GLOBcomp_2794,QCWXDVFBZVHKLV-UHFFFAOYSA-N,"1-(1,1-dimethylethyl)-4-methylbenzene",C11H16,1
GLOBsolvent_648,GLOBcomp_283,PAFZNILMFXTMIY-UHFFFAOYSA-N,cyclohexylamine,C6H13N,1
GLOBsolvent_649,GLOBcomp_2832,QYVUEKOYAAABON-UHFFFAOYSA-M,trihexyl(tetradecyl)phosphonium dodecyl-benzenesulfonate,C50H97O3PS,1
GLOBsolvent_650,GLOBcomp_2916,SPKJCVZOZISLEI-UHFFFAOYSA-N,acetylferrocene,C12H12FeO,1
GLOBsolvent_651,GLOBcomp_2973,UPIJOAFHOIWPLT-UHFFFAOYSA-N,methyl 4-tert-butylbenzoate,C12H16O2,1
GLOBsolvent_652,GLOBcomp_3034,VSMOENVRRABVKN-UHFFFAOYSA-N,1-octen-3-ol,C8H16O,1
GLOBsolvent_653,GLOBcomp_3060,WEAPVABOECTMGR-UHFFFAOYSA-N,triethyl acetyl citrate,C14H22O8,1
GLOBsolvent_654,GLOBcomp_308,FLIACVVOZYBSBS-UHFFFAOYSA-N,methyl hexadecanoate,C17H34O2,1
GLOBsolvent_655,GLOBcomp_3164,YCPXWRQRBFJBPZ-UHFFFAOYSA-N,5-sulfosalicylic acid,C7H6O6S,1
GLOBsolvent_656,GLOBcomp_3167,YGHRJJRRZDOVPD-UHFFFAOYSA-N,3-methylbutanal,C5H10O,1
GLOBsolvent_657,GLOBcomp_3179,YLYBTZIQSIBWLI-UHFFFAOYSA-N,octyl ethanoate,C10H20O2,1
GLOBsolvent_658,GLOBcomp_319,BQCADISMDOOEFD-UHFFFAOYSA-N,silver,Ag,1
GLOBsolvent_659,GLOBcomp_3206,ZAKOWWREFLAJOT-CEFNRUSXSA-N,DL-.alpha.-tocopherol acetate,C31H52O3,1
GLOBsolvent_660,GLOBcomp_325,IXLWEDFOKSJYBD-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium methanesulfonate,C7H14N2O3S,1
GLOBsolvent_661,GLOBcomp_3434,AXSIPRCHBUIKGQ-UHFFFAOYSA-M,"N,N,N-triethylbutanaminium acetate",C12H27NO2,1
GLOBsolvent_662,GLOBcomp_3438,AXZWODMDQAVCJE-UHFFFAOYSA-L,tin(II) chloride,Cl2Sn,1
GLOBsolvent_663,GLOBcomp_3506,BGABKEVTHIJBIW-UHFFFAOYSA-N,d-10-camphorsulfonyl chloride,C10H15ClO3S,1
GLOBsolvent_664,GLOBcomp_3507,BGABKEVTHIJBIW-XVKPBYJWSA-N,(1R)-(-)-10-camphorsulfonyl chloride,C10H15ClO3S,1
GLOBsolvent_665,GLOBcomp_3548,BKVIYDNLLOSFOA-UHFFFAOYSA-N,thallium,Tl,1
GLOBsolvent_666,GLOBcomp_3600,BPMOGWIWTHBQLR-UHFFFAOYSA-M,(3-aminopropyl)tributylphosphonium glycinate,C17H39N2O2P,1
GLOBsolvent_667,GLOBcomp_376,VVQNEPGJFQJSBK-UHFFFAOYSA-N,methyl methacrylate,C5H8O2,1
GLOBsolvent_668,GLOBcomp_390,LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,C5H10O3,1
GLOBsolvent_669,GLOBcomp_397,WEHWNAOGRSTTBQ-UHFFFAOYSA-N,dipropylamine,C6H15N,1
GLOBsolvent_670,GLOBcomp_400,ZCCIPPOKBCJFDN-UHFFFAOYSA-N,calcium nitrate,CaN2O6,1
GLOBsolvent_671,GLOBcomp_403,AHBGXTDRMVNFER-UHFFFAOYSA-L,strontium chloride,Cl2Sr,1
GLOBsolvent_672,GLOBcomp_404,BMVXCPBXGZKUPN-UHFFFAOYSA-N,1-hexanamine,C6H15N,1
GLOBsolvent_673,GLOBcomp_409,JWUJQDFVADABEY-UHFFFAOYSA-N,2-methyltetrahydrofuran,C5H10O,1
GLOBsolvent_674,GLOBcomp_4142,FCAGZNFNENFCRO-DFWYDOINSA-M,potassium L-glutaminate,C5H9KN2O3,1
GLOBsolvent_675,GLOBcomp_4147,FCKYPQBAHLOOJQ-UHFFFAOYSA-N,"1,2-cyclohexylenedinitrilotetraacetic acid",C14H22N2O8,1
GLOBsolvent_676,GLOBcomp_4307,FUMBGFNGBMYHGH-UHFFFAOYSA-M,triphenyltetradecylphosphonium bromide,C32H44BrP,1
GLOBsolvent_677,GLOBcomp_4404,GGHPAKFFUZUEKL-UHFFFAOYSA-M,sodium hexadecyl sulfate,C16H33NaO4S,1
GLOBsolvent_678,GLOBcomp_441,YIXJRHPUWRPCBB-UHFFFAOYSA-N,magnesium nitrate,MgN2O6,1
GLOBsolvent_679,GLOBcomp_450,HNBDRPTVWVGKBR-UHFFFAOYSA-N,methyl pentanoate,C6H12O2,1
GLOBsolvent_680,GLOBcomp_454,NIQCNGHVCWTJSM-UHFFFAOYSA-N,"dimethyl 1,2-benzenedicarboxylate",C10H10O4,1
GLOBsolvent_681,GLOBcomp_4598,HDITUCONWLWUJR-UHFFFAOYSA-N,diethylammonium chloride,C4H12ClN,1
GLOBsolvent_682,GLOBcomp_466,DFPAKSUCGFBDDF-UHFFFAOYSA-N,3-pyridinecarboxamide,C6H6N2O,1
GLOBsolvent_683,GLOBcomp_467,FENFUOGYJVOCRY-UHFFFAOYSA-N,1-propoxy-2-propanol,C6H14O2,1
GLOBsolvent_684,GLOBcomp_471,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,1-aza-2-cycloheptanone,C6H11NO,1
GLOBsolvent_685,GLOBcomp_4765,IAJILQKETJEXLJ-RSJOWCBRSA-N,D-galacturonic acid,C6H10O7,1
GLOBsolvent_686,GLOBcomp_4847,IIPWQGIKUSGRLV-UHFFFAOYSA-N,"1,1,3,3-tetramethylguanidinium octanoate",C13H29N3O2,1
GLOBsolvent_687,GLOBcomp_4886,IMYBWPUHVYRSJG-UHFFFAOYSA-M,potassium taurate,C2H6KNO3S,1
GLOBsolvent_688,GLOBcomp_4978,IYLGURBQKWFKBE-UHFFFAOYSA-M,1-aminopropyl-3-methylimidazolium bromide,C7H14BrN3,1
GLOBsolvent_689,GLOBcomp_4986,IZMOTZDBVPMOFE-UHFFFAOYSA-N,dimethyl dodecanoate,C14H26O4,1
GLOBsolvent_690,GLOBcomp_500,JARKCYVAAOWBJS-UHFFFAOYSA-N,hexanal,C6H12O,1
GLOBsolvent_691,GLOBcomp_5034,JFNLZVQOOSMTJK-UHFFFAOYSA-N,bicyclo[2.2.1]hept-2-ene,C7H10,1
GLOBsolvent_692,GLOBcomp_5047,JGNUITGPKZALDC-SNTCFBDDSA-L,[bis(salicylidene)ethylenediaminato]oxovanadium,C16H14N2O3V,1
GLOBsolvent_693,GLOBcomp_5111,JNMMDAYVTPHQPX-UHFFFAOYSA-J,1-ethyl-3-methylimidazolium tetrachlorogallate,C6H11Cl4GaN2,1
GLOBsolvent_694,GLOBcomp_5162,JUVIOZPCNVVQFO-UHFFFAOYSA-N,"2,6a,12,12a-tetrahydro-8,9-dimethoxy-2-(1-methylethenyl)-[1]benzopyrano[3,4-b]furo[2,3-h][1]benzopyran-6(1H)-one",C23H22O6,1
GLOBsolvent_695,GLOBcomp_521,WWZKQHOCKIZLMA-UHFFFAOYSA-N,octanoic acid,C8H16O2,1
GLOBsolvent_696,GLOBcomp_5281,KJJPLEZQSCZCKE-UHFFFAOYSA-N,"2-amino-1,3-propanediol",C3H9NO2,1
GLOBsolvent_697,GLOBcomp_551,ARUVKPQLZAKDPS-UHFFFAOYSA-L,copper sulfate,CuO4S,1
GLOBsolvent_698,GLOBcomp_552,BRPQOXSCLDDYGP-UHFFFAOYSA-N,calcium monoxide,CaO,1
GLOBsolvent_699,GLOBcomp_5728,MIOPJNTWMNEORI-XVKPBYJWSA-N,(1R)-(-)-10-camphorsulfonic acid,C10H16O4S,1
GLOBsolvent_700,GLOBcomp_579,WAPNOHKVXSQRPX-UHFFFAOYSA-N,1-phenylethanol,C8H10O,1
GLOBsolvent_701,GLOBcomp_583,XAGFODPZIPBFFR-UHFFFAOYSA-N,aluminum,Al,1
GLOBsolvent_702,GLOBcomp_5872,NAKCSAYSAOVLJQ-UHFFFAOYSA-N,"1,1,3,3-tetramethylguanidinium butanoate",C9H21N3O2,1
GLOBsolvent_703,GLOBcomp_5912,NFVRGIJZUCYPDF-JEDNCBNOSA-M,potassium L-histidinate,C6H8KN3O2,1
GLOBsolvent_704,GLOBcomp_600,HPNMFZURTQLUMO-UHFFFAOYSA-N,diethylamine,C4H11N,1
GLOBsolvent_705,GLOBcomp_6013,NRFNNNBFDIFBLS-DKWTVANSSA-M,potassium L-asparaginate,C4H7KN2O3,1
GLOBsolvent_706,GLOBcomp_6056,NWGKJDSIEKMTRX-AAZCQSIUSA-N,sorbitan monooleate,C24H44O6,1
GLOBsolvent_707,GLOBcomp_6125,OFFWLHNWSNNPJW-UHFFFAOYSA-J,sodium tetrafluoroaluminate,AlF4Na,1
GLOBsolvent_708,GLOBcomp_6205,OPDCOUOBJMVIPP-UHFFFAOYSA-N,"1,1,3,3-tetramethylguanidinium hexanoate",C11H25N3O2,1
GLOBsolvent_709,GLOBcomp_631,WTARULDDTDQWMU-UHFFFAOYSA-N,.beta.-pinene,C10H16,1
GLOBsolvent_710,GLOBcomp_635,XREPTGNZZKNFQZ-UHFFFAOYSA-M,1-butyl-3-methylimidazolium iodide,C8H15IN2,1
GLOBsolvent_711,GLOBcomp_6439,PTBPTNCGZUOCBK-UHFFFAOYSA-N,"2,4,5-trimethylimidazole",C6H10N2,1
GLOBsolvent_712,GLOBcomp_652,GRWFGVWFFZKLTI-UHFFFAOYSA-N,2-pinene,C10H16,1
GLOBsolvent_713,GLOBcomp_6558,QKENRHXGDUPTEM-UHFFFAOYSA-N,perfluorophenanthrene,C14F24,1
GLOBsolvent_714,GLOBcomp_661,NIXOWILDQLNWCW-UHFFFAOYSA-N,propenoic acid,C3H4O2,1
GLOBsolvent_715,GLOBcomp_669,QMMFVYPAHWMCMS-UHFFFAOYSA-N,2-thiapropane,C2H6S,1
GLOBsolvent_716,GLOBcomp_6783,RIKUOLJPJNVTEP-UHFFFAOYSA-N,2-(2-fluorophenyl)ethylamine,C8H10FN,1
GLOBsolvent_717,GLOBcomp_6946,SBLUNABTQYDFJM-GMSGAONNSA-N,(1S)-(+)-10-camphorsulfonamide,C10H17NO3S,1
GLOBsolvent_718,GLOBcomp_6947,SBLUNABTQYDFJM-MHPPCMCBSA-N,(1R)-(-)-10-camphorsulfonamide,C10H17NO3S,1
GLOBsolvent_719,GLOBcomp_697,CYSGHNMQYZDMIA-UHFFFAOYSA-N,"1,3-dimethyl-2-imidazolidinone",C5H10N2O,1
GLOBsolvent_720,GLOBcomp_6980,SFFIRYUZZHMVNF-UHFFFAOYSA-N,"magnesium bis-2,2,6,6-tetramethyl-3,5-heptanedionate, N,N,N',N'-tetramethylethylenediamine complex",C28H54MgN2O4,1
GLOBsolvent_721,GLOBcomp_699,DRTQHJPVMGBUCF-AYZDMWBASA-N,uridine,C9H12N2O6,1
GLOBsolvent_722,GLOBcomp_7033,SKFYTVYMYJCRET-UHFFFAOYSA-J,potassium tetrafluoroaluminate,AlF4K,1
GLOBsolvent_723,GLOBcomp_7062,SNNIPOQLGBPXPS-UHFFFAOYSA-M,tetraoctylammonium chloride,C32H68ClN,1
GLOBsolvent_724,GLOBcomp_7092,SRBFZHDQGSBBOR-HWQSCIPKSA-N,L-arabinopyranose,C5H10O5,1
GLOBsolvent_725,GLOBcomp_719,MRABAEUHTLLEML-UHFFFAOYSA-N,butyl 2-hydroxypropanoate,C7H14O3,1
GLOBsolvent_726,GLOBcomp_7200,TXXWBTOATXBWDR-UHFFFAOYSA-N,"N,N,N',N'-tetramethyl-1,6-hexanediamine",C10H24N2,1
GLOBsolvent_727,GLOBcomp_723,NQHPXYPSGSMQMA-UHFFFAOYSA-N,1-methyl-3-octylimidazolium nitrate,C12H23N3O3,1
GLOBsolvent_728,GLOBcomp_7345,UPGNNVFTBPVLHM-UHFFFAOYSA-N,triethylsilylacetaminophen,C14H23NO2Si,1
GLOBsolvent_729,GLOBcomp_7353,UPUIQOIQVMNQAP-UHFFFAOYSA-M,sodium tetradecyl sulfate,C14H29NaO4S,1
GLOBsolvent_730,GLOBcomp_7374,UUCCCPNEFXQJEL-UHFFFAOYSA-L,strontium hydroxide,H2O2Sr,1
GLOBsolvent_731,GLOBcomp_7397,UXMZNEHSMYESLH-UHFFFAOYSA-M,hexadecyltriphenylphosphonium bromide,C34H48BrP,1
GLOBsolvent_732,GLOBcomp_741,SQQMAOCOWKFBNP-UHFFFAOYSA-L,manganese(II) sulfate,MnO4S,1
GLOBsolvent_733,GLOBcomp_7489,VHVMXWZXFBOANQ-UHFFFAOYSA-N,1-penten-3-ol,C5H10O,1
GLOBsolvent_734,GLOBcomp_749,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,4-chlorophenol,C6H5ClO,1
GLOBsolvent_735,GLOBcomp_7539,VNQXSTWCDUXYEZ-LDWIPMOCSA-N,(-)-camphorquinone,C10H14O2,1
GLOBsolvent_736,GLOBcomp_7540,VNQXSTWCDUXYEZ-QUBYGPBYSA-N,(+)-camphorquinone,C10H14O2,1
GLOBsolvent_737,GLOBcomp_7612,VXBOLJSGYNHQNQ-UHFFFAOYSA-N,tertiarybuthyldimethylsilylacetaminophen,C14H23NO2Si,1
GLOBsolvent_738,GLOBcomp_770,GUTLYIVDDKVIGB-UHFFFAOYSA-N,cobalt,Co,1
GLOBsolvent_739,GLOBcomp_7720,WHDWTYUVZOXXKX-UHFFFAOYSA-M,tetrabutylphosphonium formate,C17H37O2P,1
GLOBsolvent_740,GLOBcomp_7753,WLAXHZXYTCHQPJ-PXYKVGKMSA-L,L-aspartic acid hemimagnesium salt dihydrate,C8H16MgN2O10,1
GLOBsolvent_741,GLOBcomp_7757,WLUJHMKCLOIRSK-UHFFFAOYSA-N,"1,2,4,5-tetramethylimidazole",C7H12N2,1
GLOBsolvent_742,GLOBcomp_7770,WNFHGZLVUQBPMA-RMTXHFLUSA-M,sodium galacturonate,C6H9NaO7,1
GLOBsolvent_743,GLOBcomp_788,LGQLOGILCSXPEA-UHFFFAOYSA-L,nickel monosulfate,NiO4S,1
GLOBsolvent_744,GLOBcomp_8038,XRADHEAKQRNYQQ-UHFFFAOYSA-K,neodymium fluoride,F3Nd,1
GLOBsolvent_745,GLOBcomp_804,QCWXUUIWCKQGHC-UHFFFAOYSA-N,zirconium,Zr,1
GLOBsolvent_746,GLOBcomp_831,XGEGHDBEHXKFPX-UHFFFAOYSA-N,methylurea,C2H6N2O,1
GLOBsolvent_747,GLOBcomp_835,XUPYJHCZDLZNFP-UHFFFAOYSA-N,butyl butanoate,C8H16O2,1
GLOBsolvent_748,GLOBcomp_837,YWHZQHRLNXKZNA-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,1
GLOBsolvent_749,GLOBcomp_8400,ZKLGHXJDQNCVAG-UHFFFAOYSA-M,3-ethyl-1-methyl-1H-imidazol-3-ium ethyl phosphonate,C8H17N2O3P,1
GLOBsolvent_750,GLOBcomp_846,BHRZNVHARXXAHW-UHFFFAOYSA-N,2-butanamine,C4H11N,1
GLOBsolvent_751,GLOBcomp_854,DBGHHEXNWSAWPN-UHFFFAOYSA-M,1-ethylpyridinium ethyl sulfate,C9H15NO4S,1
GLOBsolvent_752,GLOBcomp_859,FBPWGCCPLPHQQH-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium methyl phosphonate,C7H15N2O3P,1
GLOBsolvent_753,GLOBcomp_874,KIDHWZJUCRJVML-UHFFFAOYSA-N,"1,4-butanediamine",C4H12N2,1
GLOBsolvent_754,GLOBcomp_895,ONDPHDOFVYQSGI-UHFFFAOYSA-N,"nitric acid, zinc salt",N2O6Zn,1
GLOBsolvent_755,GLOBcomp_900,PAMIQIKDUOTOBW-UHFFFAOYSA-N,N-methylpiperidine,C6H13N,1
GLOBsolvent_756,GLOBcomp_904,QGJOPFRUJISHPQ-UHFFFAOYSA-N,carbon disulfide,CS2,1
GLOBsolvent_757,GLOBcomp_906,QIROQPWSJUXOJC-UHFFFAOYSA-N,perfluoro(methylcyclohexane),C7F14,1
GLOBsolvent_758,GLOBcomp_92,WPYMKLBDIGXBTP-UHFFFAOYSA-N,benzoic acid,C7H6O2,1
GLOBsolvent_759,GLOBcomp_927,UIIMBOGNXHQVGW-UHFFFAOYSA-M,sodium bicarbonate,CHNaO3,1
