comp_num_id,comp_id,inchi_key,common_name,formula,smiles,standard_inchi,n_papers
GLOBcomp_7469,2-dimethylphosphonomethylbenzonitrile,VFJXWZMUGVUIHX-UHFFFAOYSA-N,2-dimethylphosphonomethylbenzonitrile,C10H12NO3P,COP(=O)(Cc1ccccc1C#N)OC,"InChI=1S/C10H12NO3P/c1-13-15(12,14-2)8-10-6-4-3-5-9(10)7-11/h3-6H,8H2,1-2H3",1
GLOBcomp_7470,"3,5-dimethyl-1-octylpyridinium_dicyanamide",VFMZOVIQQMCUEM-UHFFFAOYSA-N,"3,5-dimethyl-1-octylpyridinium dicyanamide",C17H26N4,CCCCCCCC[n+]1cc(C)cc(C)c1.N#C[N-]C#N,"InChI=1S/C15H26N.C2N3/c1-4-5-6-7-8-9-10-16-12-14(2)11-15(3)13-16;3-1-5-2-4/h11-13H,4-10H2,1-3H3;/q+1;-1",1
GLOBcomp_7471,ethyl_gallate,VFPFQHQNJCMNBZ-UHFFFAOYSA-N,ethyl gallate,C9H10O5,CCOC(=O)c1cc(O)c(O)c(O)c1,"InChI=1S/C9H10O5/c1-2-14-9(13)5-3-6(10)8(12)7(11)4-5/h3-4,10-12H,2H2,1H3",1
GLOBcomp_7472,"(2s,3s)-2-acetamido-n,3-dimethylpentanamide",VFPIEHZHPRLCOB-XPUUQOCRSA-N,"(2S,3S)-2-acetamido-N,3-dimethylpentanamide",C9H18N2O2,CC[C@H](C)[C@H](N=C(C)O)C(O)=NC,"InChI=1S/C9H18N2O2/c1-5-6(2)8(9(13)10-4)11-7(3)12/h6,8H,5H2,1-4H3,(H,10,13)(H,11,12)/t6-,8-/m0/s1",1
GLOBcomp_7473,l-leucine_methyl_ester_bis(trifluoromethylsulfonyl)imide,VFRSUZIWDASNNV-RGMNGODLSA-O,L-leucine methyl ester bis(trifluoromethylsulfonyl)imide,C9H16F6N2O6S2,COC(=O)[C@@H]([NH3+])CC(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C7H15NO2.C2F6NO4S2/c1-5(2)4-6(8)7(9)10-3;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-6H,4,8H2,1-3H3;/q;-1/p+1/t6-;/m0./s1",1
GLOBcomp_7474,3-methylbutyl_2-methylpropanoate,VFTGLSWXJMRZNB-UHFFFAOYSA-N,3-methylbutyl 2-methylpropanoate,C9H18O2,CC(C)CCOC(=O)C(C)C,"InChI=1S/C9H18O2/c1-7(2)5-6-11-9(10)8(3)4/h7-8H,5-6H2,1-4H3",1
GLOBcomp_7475,"4,4'-bis(n-carbazole)biphenyl",VFUDMQLBKNMONU-UHFFFAOYSA-N,"4,4'-bis(N-carbazole)biphenyl",C36H24N2,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,InChI=1S/C36H24N2/c1-5-13-33-29(9-1)30-10-2-6-14-34(30)37(33)27-21-17-25(18-22-27)26-19-23-28(24-20-26)38-35-15-7-3-11-31(35)32-12-4-8-16-36(32)38/h1-24H,1
GLOBcomp_7476,"2-ethyl-1,1,3,3-tetramethylguanidinium_bis(trifluoromethanesulfonyl)imide",VGBMRYNSBRLRJQ-UHFFFAOYSA-O,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",C9H18F6N4O4S2,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C7H17N3.C2F6NO4S2/c1-6-8-7(9(2)3)10(4)5;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h6H2,1-5H3;/q;-1/p+1",1
GLOBcomp_7477,thorium_tetranitrate,VGBPIHVLVSGJGR-UHFFFAOYSA-N,thorium tetranitrate,N4O12Th,O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Th+4],InChI=1S/4NO3.Th/c4*2-1(3)4;/q4*-1;+4,1
GLOBcomp_7478,"rac-(3ar,6ar)-1,4-dimethyltetrahydroimidazo[4,5-d]imidazole-2,5(1h,3h)-dione",VGGJZYPIMIRNBW-QWWZWVQMSA-N,"rac-(3aR,6aR)-1,4-dimethyltetrahydroimidazo[4,5-d]imidazole-2,5(1H,3H)-dione",C6H10N4O2,CN1C(O)=N[C@H]2[C@@H]1N=C(O)N2C,"InChI=1S/C6H10N4O2/c1-9-3-4(8-5(9)11)10(2)6(12)7-3/h3-4H,1-2H3,(H,7,12)(H,8,11)/t3-,4-/m1/s1",1
GLOBcomp_7479,hexyltriethylammonium_iodide,VGHFLAFPYDFKQN-UHFFFAOYSA-M,hexyltriethylammonium iodide,C12H28IN,CCCCCC[N+](CC)(CC)CC.[I-],"InChI=1S/C12H28N.HI/c1-5-9-10-11-12-13(6-2,7-3)8-4;/h5-12H2,1-4H3;1H/q+1;/p-1",1
GLOBcomp_7480,4-ethylresorcinol,VGMJYYDKPUPTID-UHFFFAOYSA-N,4-ethylresorcinol,C8H10O2,CCc1ccc(O)cc1O,"InChI=1S/C8H10O2/c1-2-6-3-4-7(9)5-8(6)10/h3-5,9-10H,2H2,1H3",1
GLOBcomp_7481,2'-deoxyinosine,VGONTNSXDCQUGY-RRKCRQDMSA-N,2'-deoxyinosine,C10H12N4O4,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)C[C@@H]1O,"InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1",1
GLOBcomp_7482,"dimethyl_o,o'-(oxybis(ethane-2,1-diyl))_dimalonate",VGSSGKAKNFZLSY-UHFFFAOYSA-N,"dimethyl O,O'-(oxybis(ethane-2,1-diyl)) dimalonate",C12H18O9,COC(=O)CC(=O)OCCOCCOC(=O)CC(=O)OC,"InChI=1S/C12H18O9/c1-17-9(13)7-11(15)20-5-3-19-4-6-21-12(16)8-10(14)18-2/h3-8H2,1-2H3",1
GLOBcomp_7483,1-benzyl-3-(propoxymethyl)-1h-imidazolium_bis[(trifluoromethyl)sulfonyl]imide,VGYKGEHOEROUHA-UHFFFAOYSA-N,1-benzyl-3-(propoxymethyl)-1H-imidazolium bis[(trifluoromethyl)sulfonyl]imide,C16H19F6N3O5S2,CCCOCn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C14H19N2O.C2F6NO4S2/c1-2-10-17-13-16-9-8-15(12-16)11-14-6-4-3-5-7-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h3-9,12H,2,10-11,13H2,1H3;/q+1;-1",1
GLOBcomp_7484,molybdenum_rubidium_uranium_oxide_(morb2u2o10),VGZBPOOGPNLQLL-UHFFFAOYSA-N,molybdenum rubidium uranium oxide (MoRb2U2O10),MoO10Rb2U2,[Mo].[O-2].[O-2].[O-].[O-].[O].[O].[O].[O].[O].[O].[Rb+].[Rb+].[U+2].[U+2],InChI=1S/Mo.10O.2Rb.2U/q;;;;;;;2*-2;2*-1;2*+1;2*+2,1
GLOBcomp_7485,hexachloroethane,VHHHONWQHHHLTI-UHFFFAOYSA-N,hexachloroethane,C2Cl6,ClC(Cl)(Cl)C(Cl)(Cl)Cl,"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8",1
GLOBcomp_7486,pentatriacontane,VHQQPFLOGSTQPC-UHFFFAOYSA-N,pentatriacontane,C35H72,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,"InChI=1S/C35H72/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-35H2,1-2H3",1
GLOBcomp_7487,methylprednisolone,VHRSUDSXCMQTMA-PJHHCJLFSA-N,Methylprednisolone,C22H30O5,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3/t12-,14-,15-,17-,19+,20-,21-,22-/m0/s1",1
GLOBcomp_7488,2-hydroxypropyl_2-methyl-2-propenoate,VHSHLMUCYSAUQU-UHFFFAOYSA-N,2-hydroxypropyl 2-methyl-2-propenoate,C7H12O3,C=C(C)C(=O)OCC(C)O,"InChI=1S/C7H12O3/c1-5(2)7(9)10-4-6(3)8/h6,8H,1,4H2,2-3H3",1
GLOBcomp_7489,1-penten-3-ol,VHVMXWZXFBOANQ-UHFFFAOYSA-N,1-penten-3-ol,C5H10O,C=CC(O)CC,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3,5-6H,1,4H2,2H3",1
GLOBcomp_7490,itraconazole,VHVPQPYKVGDNFY-UHFFFAOYSA-N,Itraconazole,C35H38Cl2N8O4,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,"InChI=1S/C35H38Cl2N8O4/c1-3-25(2)45-34(46)44(24-40-45)29-7-5-27(6-8-29)41-14-16-42(17-15-41)28-9-11-30(12-10-28)47-19-31-20-48-35(49-31,21-43-23-38-22-39-43)32-13-4-26(36)18-33(32)37/h4-13,18,22-25,31H,3,14-17,19-21H2,1-2H3",1
GLOBcomp_7491,heptaldehyde_ethyl_hemiacetal,VHVPTYLRYODUAM-UHFFFAOYSA-N,heptaldehyde ethyl hemiacetal,C9H20O2,CCCCCCC(O)OCC,"InChI=1S/C9H20O2/c1-3-5-6-7-8-9(10)11-4-2/h9-10H,3-8H2,1-2H3",1
GLOBcomp_7492,4-(dimethylamino)pyridine,VHYFNPMBLIVWCW-UHFFFAOYSA-N,4-(dimethylamino)pyridine,C7H10N2,CN(C)c1ccncc1,"InChI=1S/C7H10N2/c1-9(2)7-3-5-8-6-4-7/h3-6H,1-2H3",1
GLOBcomp_7493,"tris(2,2,6,6-tetramethyl-3,5-heptanedionate)_cobalt_(iii)",VHYLFWHEKGBCBN-UHFFFAOYSA-N,"tris(2,2,6,6-tetramethyl-3,5-heptanedionate) cobalt (III)",C33H57CoO6,CC(C)(C)C(=O)[CH-]C(=O)C(C)(C)C.CC(C)(C)C(=O)[CH-]C(=O)C(C)(C)C.CC(C)(C)C(=O)[CH-]C(=O)C(C)(C)C.[Co+3],"InChI=1S/3C11H19O2.Co/c3*1-10(2,3)8(12)7-9(13)11(4,5)6;/h3*7H,1-6H3;/q3*-1;+3",1
GLOBcomp_7494,"3,3'-(1,12-dodecanediyl)bis[1-methylimidazolium]_bis((perfluoroethyl)sulfonyl)amide",VIDOEACBRQMWSV-UHFFFAOYSA-N,"3,3'-(1,12-dodecanediyl)bis[1-methylimidazolium] bis((perfluoroethyl)sulfonyl)amide",C28H36F20N6O8S4,C[n+]1ccn(CCCCCCCCCCCCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,"InChI=1S/C20H36N4.2C4F10NO4S2/c1-21-15-17-23(19-21)13-11-9-7-5-3-4-6-8-10-12-14-24-18-16-22(2)20-24;2*5-1(6,7)3(11,12)20(16,17)15-21(18,19)4(13,14)2(8,9)10/h15-20H,3-14H2,1-2H3;;/q+2;2*-1",1
GLOBcomp_7495,(5h)-furan-2-one,VIHAEDVKXSOUAT-UHFFFAOYSA-N,(5H)-furan-2-one,C4H4O2,O=C1C=CCO1,"InChI=1S/C4H4O2/c5-4-2-1-3-6-4/h1-2H,3H2",1
GLOBcomp_7496,lutetium(iii)_fluoride,VIHLFTMKXFWYAS-UHFFFAOYSA-K,lutetium(III) fluoride,F3Lu,[F-].[F-].[F-].[Lu+3],InChI=1S/3FH.Lu/h3*1H;/q;;;+3/p-3,1
GLOBcomp_7497,n-phenylcarbazole,VIJYEGDOKCKUOL-UHFFFAOYSA-N,N-phenylcarbazole,C18H13N,c1ccc(-n2c3ccccc3c3ccccc32)cc1,InChI=1S/C18H13N/c1-2-8-14(9-3-1)19-17-12-6-4-10-15(17)16-11-5-7-13-18(16)19/h1-13H,1
GLOBcomp_7498,sodium_glycolate,VILMUCRZVVVJCA-UHFFFAOYSA-M,sodium glycolate,C2H3NaO3,O=C([O-])CO.[Na+],"InChI=1S/C2H4O3.Na/c3-1-2(4)5;/h3H,1H2,(H,4,5);/q;+1/p-1",1
GLOBcomp_7499,"1-butyl-3,5-dimethylpyridinium_bromide",VIOPEXJGUFDKDZ-UHFFFAOYSA-M,"1-butyl-3,5-dimethylpyridinium bromide",C11H18BrN,CCCC[n+]1cc(C)cc(C)c1.[Br-],"InChI=1S/C11H18N.BrH/c1-4-5-6-12-8-10(2)7-11(3)9-12;/h7-9H,4-6H2,1-3H3;1H/q+1;/p-1",1
GLOBcomp_7500,1-fluoro-4-methoxybenzene,VIPWUFMFHBIKQI-UHFFFAOYSA-N,1-fluoro-4-methoxybenzene,C7H7FO,COc1ccc(F)cc1,"InChI=1S/C7H7FO/c1-9-7-4-2-6(8)3-5-7/h2-5H,1H3",1
GLOBcomp_7501,1-heptyl-3-methylimidazolium_tetrafluoroborate,VITNBCYUDKZQPG-UHFFFAOYSA-N,1-heptyl-3-methylimidazolium tetrafluoroborate,C11H21BF4N2,CCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,"InChI=1S/C11H21N2.BF4/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;2-1(3,4)5/h9-11H,3-8H2,1-2H3;/q+1;-1",1
GLOBcomp_7502,niobium_strontium_oxide_(nb2sr2o7),VIUKNDFMFRTONS-UHFFFAOYSA-N,niobium strontium oxide (Nb2Sr2O7),Nb2O7Sr2,[Nb+5].[Nb+5].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Sr+2].[Sr+2],InChI=1S/2Nb.7O.2Sr/q2*+5;7*-2;2*+2,1
GLOBcomp_7503,"d-glycero-d-gulo-heptonic_acid,_gamma-lactone",VIVCRCODGMFTFY-DVKNGEFBSA-N,"D-glycero-D-gulo-Heptonic acid, gamma-lactone",C7H12O7,O=C1O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](O)[C@H]1O,"InChI=1S/C7H12O7/c8-1-2(9)3(10)6-4(11)5(12)7(13)14-6/h2-6,8-12H,1H2/t2-,3-,4+,5-,6+/m1/s1",1
GLOBcomp_7504,bis(2-hydroxyethyl)ammonium_chloride,VJLOFJZWUDZJBX-UHFFFAOYSA-N,bis(2-hydroxyethyl)ammonium chloride,C4H12ClNO2,Cl.OCCNCCO,"InChI=1S/C4H11NO2.ClH/c6-3-1-5-2-4-7;/h5-7H,1-4H2;1H",1
GLOBcomp_7505,n-(bis(dimethylamino)methylene)-2-hydroxy-n-(2-hydroxypropyl)propan-1-aminium_tetrafluoroborate,VJNDPSMDKGOZFU-UHFFFAOYSA-N,N-(bis(dimethylamino)methylene)-2-hydroxy-N-(2-hydroxypropyl)propan-1-aminium tetrafluoroborate,C11H26BF4N3O2,CC(O)CN(CC(C)O)C(N(C)C)=[N+](C)C.F[B-](F)(F)F,"InChI=1S/C11H26N3O2.BF4/c1-9(15)7-14(8-10(2)16)11(12(3)4)13(5)6;2-1(3,4)5/h9-10,15-16H,7-8H2,1-6H3;/q+1;-1",1
GLOBcomp_7506,.gamma.-ethylpyridine,VJXRKZJMGVSXPX-UHFFFAOYSA-N,.gamma.-ethylpyridine,C7H9N,CCc1ccncc1,"InChI=1S/C7H9N/c1-2-7-3-5-8-6-4-7/h3-6H,2H2,1H3",1
GLOBcomp_7507,"2-pyridinecarboxaldehyde,_2-(6-chloro-4-pyrimidinyl)hydrazone",VKBLQKZNAQOABK-GIDUJCDVSA-N,"2-pyridinecarboxaldehyde, 2-(6-chloro-4-pyrimidinyl)hydrazone",C10H8ClN5,Clc1cc(N/N=C/c2ccccn2)ncn1,"InChI=1S/C10H8ClN5/c11-9-5-10(14-7-13-9)16-15-6-8-3-1-2-4-12-8/h1-7H,(H,13,14,16)/b15-6+",1
GLOBcomp_7508,mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,mifepristone,C29H35NO2,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,"InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",1
GLOBcomp_7509,n-(3-bromopropyl)phthalimide,VKJCJJYNVIYVQR-UHFFFAOYSA-N,N-(3-bromopropyl)phthalimide,C11H10BrNO2,O=C1c2ccccc2C(=O)N1CCCBr,"InChI=1S/C11H10BrNO2/c12-6-3-7-13-10(14)8-4-1-2-5-9(8)11(13)15/h1-2,4-5H,3,6-7H2",1
GLOBcomp_7510,potassium_chlorate,VKJKEPKFPUWCAS-UHFFFAOYSA-M,potassium chlorate,ClKO3,[K+].[O-][Cl+2]([O-])[O-],"InChI=1S/ClHO3.K/c2-1(3)4;/h(H,2,3,4);/q;+1/p-1",1
GLOBcomp_7511,barium_titanium(iv)_oxide,VKJLWXGJGDEGSO-UHFFFAOYSA-N,barium titanium(IV) oxide,BaO3Ti,[Ba+2].[O-2].[O-2].[O-2].[Ti+4],InChI=1S/Ba.3O.Ti/q+2;3*-2;+4,1
GLOBcomp_7512,eicosanoic_acid,VKOBVWXKNCXXDE-UHFFFAOYSA-N,eicosanoic acid,C20H40O2,CCCCCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C20H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H,21,22)",1
GLOBcomp_7513,"trans-1,4-cyclohexanediol",VKONPUDBRVKQLM-IZLXSQMJSA-N,"trans-1,4-cyclohexanediol",C6H12O2,O[C@H]1CC[C@H](O)CC1,"InChI=1S/C6H12O2/c7-5-1-2-6(8)4-3-5/h5-8H,1-4H2/t5-,6-",1
GLOBcomp_7514,"n-(3-(decyloxy)-2-hydroxypropyl)-n,n-dimethyloctan-1-aminium_bromide",VKRULQIGGQDXMI-UHFFFAOYSA-M,"N-(3-(decyloxy)-2-hydroxypropyl)-N,N-dimethyloctan-1-aminium bromide",C23H50BrNO2,CCCCCCCCCCOCC(O)C[N+](C)(C)CCCCCCCC.[Br-],"InChI=1S/C23H50NO2.BrH/c1-5-7-9-11-13-14-16-18-20-26-22-23(25)21-24(3,4)19-17-15-12-10-8-6-2;/h23,25H,5-22H2,1-4H3;1H/q+1;/p-1",1
GLOBcomp_7515,2-biphenylmethanol,VKTQADPEPIVMHK-UHFFFAOYSA-N,2-biphenylmethanol,C13H12O,OCc1ccccc1-c1ccccc1,"InChI=1S/C13H12O/c14-10-12-8-4-5-9-13(12)11-6-2-1-3-7-11/h1-9,14H,10H2",1
GLOBcomp_7516,1-methyl-3-octylimidazolium_methyl_sulfate,VKWOWBCOOXOPDA-UHFFFAOYSA-M,1-methyl-3-octylimidazolium methyl sulfate,C13H26N2O4S,CCCCCCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],"InChI=1S/C12H23N2.CH4O4S/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;1-5-6(2,3)4/h10-12H,3-9H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",1
GLOBcomp_7517,"n,n-dimethylformamide_tetrafluoroborate",VKYOMESRTMQKNS-UHFFFAOYSA-O,"N,N-dimethylformamide tetrafluoroborate",C3H8BF4NO,C[NH+](C)C=O.F[B-](F)(F)F,"InChI=1S/C3H7NO.BF4/c1-4(2)3-5;2-1(3,4)5/h3H,1-2H3;/q;-1/p+1",1
GLOBcomp_7518,"1,4,7,10,13,16-hexaoxacyclooctadecane_octahydrate",VLABDILZKQNYID-UHFFFAOYSA-N,"1,4,7,10,13,16-hexaoxacyclooctadecane octahydrate",C12H40O14,C1COCCOCCOCCOCCOCCO1.O.O.O.O.O.O.O.O,InChI=1S/C12H24O6.8H2O/c1-2-14-5-6-16-9-10-18-12-11-17-8-7-15-4-3-13-1;;;;;;;;/h1-12H2;8*1H2,1
GLOBcomp_7519,1-iodo-3-methylbenzene,VLCPISYURGTGLP-UHFFFAOYSA-N,1-iodo-3-methylbenzene,C7H7I,Cc1cccc(I)c1,"InChI=1S/C7H7I/c1-6-3-2-4-7(8)5-6/h2-5H,1H3",1
GLOBcomp_7520,1-methyl-1-propylpyrrolidinium_bromide,VLJAZZWDBWKZBL-UHFFFAOYSA-M,1-methyl-1-propylpyrrolidinium bromide,C8H18BrN,CCC[N+]1(C)CCCC1.[Br-],"InChI=1S/C8H18N.BrH/c1-3-6-9(2)7-4-5-8-9;/h3-8H2,1-2H3;1H/q+1;/p-1",1
GLOBcomp_7521,3-methylhexane,VLJXXKKOSFGPHI-UHFFFAOYSA-N,3-methylhexane,C7H16,CCCC(C)CC,"InChI=1S/C7H16/c1-4-6-7(3)5-2/h7H,4-6H2,1-3H3",1
GLOBcomp_7522,hexane-d14,VLKZOEOYAKHREP-ZLKPZJALSA-N,hexane-d14,C6D14,[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3/i1D3,2D3,3D2,4D2,5D2,6D2",1
GLOBcomp_7523,"2(3h)-furanone,_dihydro-5-propyl-",VLSVVMPLPMNWBH-UHFFFAOYSA-N,"2(3H)-furanone, dihydro-5-propyl-",C7H12O2,CCCC1CCC(=O)O1,"InChI=1S/C7H12O2/c1-2-3-6-4-5-7(8)9-6/h6H,2-5H2,1H3",1
GLOBcomp_7524,"5-methyl-2,4-imidazolidinedione",VMAQYKGITHDWKL-UHFFFAOYSA-N,"5-methyl-2,4-imidazolidinedione",C4H6N2O2,CC1N=C(O)N=C1O,"InChI=1S/C4H6N2O2/c1-2-3(7)6-4(8)5-2/h2H,1H3,(H2,5,6,7,8)",1
GLOBcomp_7525,"n-(2-(2-(dimethyl(3-phenylpropyl)ammonio)ethoxy)ethyl)-n,n-dimethylpentan-1-aminium_bis((trifluoromethyl)sulfonyl)amide",VMBYWWIFIDDFOZ-UHFFFAOYSA-N,"N-(2-(2-(dimethyl(3-phenylpropyl)ammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide",C26H42F12N4O9S4,CCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C22H42N2O.2C2F6NO4S2/c1-6-7-11-16-23(2,3)18-20-25-21-19-24(4,5)17-12-15-22-13-9-8-10-14-22;2*3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h8-10,13-14H,6-7,11-12,15-21H2,1-5H3;;/q+2;2*-1",1
GLOBcomp_7526,boron_subphthalocyanine_chloride,VMCAOQCUJYBTFG-UHFFFAOYSA-N,boron subphthalocyanine chloride,C24H12BClN6,Cl[B-]12n3c4c5ccccc5c3N=c3c5ccccc5c(n31)=NC1=[N+]2C(=N4)c2ccccc21,InChI=1S/C24H12BClN6/c26-25-30-19-13-7-1-2-8-14(13)20(30)28-22-17-11-5-6-12-18(17)24(32(22)25)29-23-16-10-4-3-9-15(16)21(27-19)31(23)25/h1-12H,1
GLOBcomp_7527,"2,5,8,11,14,17,20-heptaoxaheneicosane",VMCIKMLQXFLKAX-UHFFFAOYSA-N,"2,5,8,11,14,17,20-heptaoxaheneicosane",C14H30O7,COCCOCCOCCOCCOCCOCCOC,"InChI=1S/C14H30O7/c1-15-3-5-17-7-9-19-11-13-21-14-12-20-10-8-18-6-4-16-2/h3-14H2,1-2H3",1
GLOBcomp_7528,"1,3-di-tert-pentylbenzene",VMFPJVIZINYTRD-UHFFFAOYSA-N,"1,3-di-tert-pentylbenzene",C16H26,CCC(C)(C)c1cccc(C(C)(C)CC)c1,"InChI=1S/C16H26/c1-7-15(3,4)13-10-9-11-14(12-13)16(5,6)8-2/h9-12H,7-8H2,1-6H3",1
GLOBcomp_7529,tripotassium_hexabromopraseodymate(3-),VMGFAZPBGVZZHC-UHFFFAOYSA-H,tripotassium hexabromopraseodymate(3-),Br6K3Pr,[Br-].[Br-].[Br-].[Br-].[Br-].[Br-].[K+].[K+].[K+].[Pr+3],InChI=1S/6BrH.3K.Pr/h6*1H;;;;/q;;;;;;3*+1;+3/p-6,1
GLOBcomp_7530,sodium_tetrafluorolanthanate,VMQNACIFKWPHCY-UHFFFAOYSA-J,sodium tetrafluorolanthanate,F4LaNa,[F-].[F-].[F-].[F-].[La+3].[Na+],InChI=1S/4FH.La.Na/h4*1H;;/q;;;;+3;+1/p-4,1
GLOBcomp_7531,dihydrocoumarin,VMUXSMXIQBNMGZ-UHFFFAOYSA-N,dihydrocoumarin,C9H8O2,O=C1CCc2ccccc2O1,"InChI=1S/C9H8O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-4H,5-6H2",1
GLOBcomp_7532,lanthanum_carbonate_oxide_(la2(co3)o2),VMVUIGXLELJYAZ-UHFFFAOYSA-L,lanthanum carbonate oxide (La2(CO3)O2),CLa2O5,O=C([O-])[O-].[La+3].[La+3].[O-2].[O-2],"InChI=1S/CH2O3.2La.2O/c2-1(3)4;;;;/h(H2,2,3,4);;;;/q;2*+3;2*-2/p-2",1
GLOBcomp_7533,ranitidine,VMXUWOKSQNHOCA-UHFFFAOYSA-N,ranitidine,C13H22N4O3S,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,"InChI=1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3",1
GLOBcomp_7534,(-)-.alpha.-curcumene,VMYXUZSZMNBRCN-CQSZACIVSA-N,(-)-.alpha.-curcumene,C15H22,CC(C)=CCC[C@@H](C)c1ccc(C)cc1,"InChI=1S/C15H22/c1-12(2)6-5-7-14(4)15-10-8-13(3)9-11-15/h6,8-11,14H,5,7H2,1-4H3/t14-/m1/s1",1
GLOBcomp_7535,1-butyl-1-methylpyrrolidinium_2-acrylamido-2-methylpropanesulfonate,VNACNUZXVAGVGG-UHFFFAOYSA-M,1-butyl-1-methylpyrrolidinium 2-acrylamido-2-methylpropanesulfonate,C16H32N2O4S,C=CC([O-])=NC(C)(C)CS(=O)(=O)O.CCCC[N+]1(C)CCCC1,"InChI=1S/C9H20N.C7H13NO4S/c1-3-4-7-10(2)8-5-6-9-10;1-4-6(9)8-7(2,3)5-13(10,11)12/h3-9H2,1-2H3;4H,1,5H2,2-3H3,(H,8,9)(H,10,11,12)/q+1;/p-1",1
GLOBcomp_7536,4-fluorobenzamide,VNDHYTGVCGVETQ-UHFFFAOYSA-N,4-fluorobenzamide,C7H6FNO,NC(=O)c1ccc(F)cc1,"InChI=1S/C7H6FNO/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,(H2,9,10)",1
